SEMESTER,SUBJECT,CATALOGNUMBER,LOCATION,ENROLMENTCAPACITY,ENROLMENTTOTAL,INSTRUCTORS,COMPONENTCODE
1084,CMPT,165,BURNABY,112,98,"Fred Popowich, Steven Pearce",LEC
1067,CMNS,304W,BURNABY,60,63,Terry Neiman,LEC
1067,CMNS,304W,BURNABY,15,17,(null),TUT
1091,CMNS,262,BURNABY,17,19,(null),TUT
1091,CMNS,262,BURNABY,119,122,Kirsten McAllister,LEC
1091,CMNS,130W,BURNABY,16,15,(null),TUT
1091,CMNS,130W,BURNABY,16,16,(null),TUT
1091,ENSC,396,OFF,10,2,(null),SEC
1094,KIN,142,SURREY,17,11,(null),LAB
1161,MSE,110,SURREY,30,0,Amr Marzouk,OPL
1111,CMPT,150,BURNABY,24,24,Anthony Dixon,LAB
1004,MACM,101,BURNABY,9999,0,(null),CNV
1114,ENSC,250,BURNABY,100,97,Lakshman One,TUT
1114,ENSC,332,SURREY,30,9,(null),LAB
1114,CMPT,429,OFF,10,5,Harriet Chicoine,SEC
1114,ENSC,395,BURNABY,25,26,(null),SEC
1121,CMPT,166,SURREY,13,10,Toby Donaldson,LAB
1087,IAT,265,SURREY,168,142,Yingchen Yang,LEC
1061,REM,643,BURNABY,25,12,Thomas Gunton,SEM
1064,CMPT,383,BURNABY,75,35,Frank Burton,LEC
1087,IAT,265,SURREY,24,21,Yingchen Yang,LAB
1087,IAT,265,SURREY,24,22,Yingchen Yang,LAB
1087,IAT,265,SURREY,24,8,Yingchen Yang,LAB
1091,CMNS,130W,BURNABY,16,15,(null),TUT
1091,CMNS,130W,BURNABY,16,16,(null),TUT
1091,CMNS,262,BURNABY,16,16,(null),TUT
1091,CMNS,130W,BURNABY,16,16,(null),TUT
1091,CMNS,130W,BURNABY,16,15,(null),TUT
1161,CMPT,295,BURNABY,25,0,Anthony Dixon,LAB
1094,KIN,806,BURNABY,25,6,Matthew White,SEM
1161,CMPT,295,BURNABY,25,25,Anthony Dixon,LAB
1074,CMPT,370,BURNABY,25,10,". Faculty, Abhijit Sen",LEC
1014,ENSC,102,BURNABY,9999,0,(null),CNV
1114,ENSC,332,SURREY,30,9,(null),LAB
1114,ENSC,332,SURREY,90,34,(null),TUT
1114,ENSC,429,BURNABY,35,32,Daniel Lee,TUT
1107,CMPT,705,SURREY,30,26,Joseph Peters,LEC
1117,CMPT,771,BURNABY,26,19,Jiangchuan Liu,LEC
1121,CMPT,166,SURREY,0,0,(null),LAB
1121,CMPT,166,SURREY,0,0,(null),LAB
1004,TECH,121,BURNABY,9999,0,(null),CNV
1001,KIN,201,BURNABY,9999,0,(null),CNV
1001,ENSC,250,BURNABY,9999,0,(null),CNV
1001,CMPT,371,BURNABY,9999,0,(null),CNV
1004,KIN,336,BURNABY,9999,0,(null),CNV
1004,CMPT,415,BURNABY,9999,0,(null),CNV
1157,MSE,110,SURREY,30,27,Amr Marzouk,LEC
1164,CMPT,213,SURREY,60,38,Brian Fraser,LEC
1027,ITEC,261,SURREY,56,43,Marek Hatala,INS
1084,CMPT,165,BURNABY,30,24,Steven Pearce,LAB
1087,IAT,336,SURREY,0,0,Kenneth Zupan,LAB
1067,CMNS,304W,BURNABY,0,0,(null),TUT
1091,CMNS,130W,BURNABY,16,17,(null),TUT
1091,CMNS,262,BURNABY,17,20,(null),TUT
1091,CMNS,130W,BURNABY,16,15,(null),TUT
1091,CMNS,130W,BURNABY,16,16,(null),TUT
1091,CMNS,130W,BURNABY,16,15,(null),TUT
1091,CMNS,130W,BURNABY,16,16,(null),TUT
1161,MSE,110,SURREY,30,0,Amr Marzouk,OPL
1094,KIN,452,OFF,10,0,(null),PRA
1014,CMPT,408,BURNABY,9999,0,(null),CNV
1004,CMNS,223,BURNABY,9999,0,(null),CNV
1114,ENSC,250,BURNABY,100,97,". Faculty, Lakshman One",LEC
1101,CMPT,427,OFF,10,8,Frances McLafferty,SEC
1114,ENSC,332,SURREY,90,34,". Faculty, Martin Ordonez",LEC
1107,CMPT,705,SURREY,0,0,Joseph Peters,LEC
1117,CMPT,761,BURNABY,10,7,Torsten Moller,LEC
1121,CMPT,166,SURREY,26,25,Toby Donaldson,LAB
1014,CMPT,307,BURNABY,9999,0,(null),CNV
1124,ENSC,295,BURNABY,50,38,(null),SEC
1124,ENSC,364,SURREY,33,28,Martin Ordonez,LAB
1124,ENSC,364,SURREY,100,66,Martin Ordonez,TUT
1004,CMNS,247,BURNABY,9999,0,(null),CNV
1014,ENSC,427,BURNABY,9999,0,(null),CNV
1014,CMNS,205,BURNABY,9999,0,(null),CNV
1014,CMNS,480,BURNABY,9999,0,(null),CNV
1001,ENSC,395,BURNABY,9999,0,(null),CNV
1161,ENSC,474,BURNABY,45,33,Mirza Beg,RQL
1037,INTD,210,SURREY,48,23,John Nesbit,INS
1027,TECH,138,SURREY,28,0,(null),STL
1027,TECH,138,SURREY,28,0,(null),WKS
1051,ITEC,336,SURREY,48,10,Herbert Tsang,STL
1051,ITEC,336,SURREY,48,10,Herbert Tsang,WKS
1041,IART,206,SURREY,24,22,. Tbd,WKS
1094,CMNS,891,BURNABY,5,0,Marcia Shimizu,SEC
1014,CMPT,400,BURNABY,9999,0,(null),CNV
1014,CMNS,422,BURNABY,9999,0,(null),CNV
1004,CMPT,320,BURNABY,9999,0,(null),CNV
1131,ENSC,851,BURNABY,6,4,Glenn Chapman,LAB
1001,REM,649,BURNABY,9999,0,(null),CNV
1001,CMNS,804,BURNABY,9999,0,(null),CNV
1157,CMPT,430,VAN,10,1,Harriet Chicoine,SEC
1161,CMPT,627,METRO,30,0,Harriet Chicoine,PRA
1057,ITEC,322,SURREY,24,0,. Tbd,INS
1037,IART,315,SURREY,26,0,Kenneth Newby,STL
1057,ITEC,415,SURREY,48,42,Vadym Kyrylov,OLC
1041,MTEC,251,SURREY,48,15,"Haizley Trevor-Smith, Teresa Chanyungco, Thomas Calvert",INS
1041,IART,206,SURREY,48,46,"Joel Flynn, Teresa Chanyungco, Thomas Calvert",INS
1004,CMNS,426,BURNABY,9999,0,(null),CNV
1131,ENSC,851,BURNABY,12,9,Glenn Chapman,LEC
1131,ENSC,851,BURNABY,6,5,Glenn Chapman,LAB
1037,IART,314,SURREY,26,20,Aleksandra Dulic,INS
1051,ITEC,237,SURREY,24,12,David Bergman,INS
1051,ITEC,237,SURREY,24,12,David Bergman,STL
1027,TECH,139,SURREY,30,0,(null),STL
1031,ITEC,216,SURREY,28,26,Helmine Serban,INS
1151,ENSC,412,BURNABY,15,12,"John Jones, Ross Jamieson",LEC
1151,MSE,450,SURREY,33,33,Mehrdad Moallem,LAB
1164,CMPT,428,METRO,15,11,Harriet Chicoine,SEC
1134,CMPT,427,METRO,5,3,Harriet Chicoine,SEC
1037,IART,313,SURREY,26,26,Aleksandra Dulic,INS
1151,MSE,450,SURREY,97,97,Mehrdad Moallem,TUT
1164,MSE,411,SURREY,34,0,Flavio Firmani,OPL
1164,MSE,411,SURREY,33,0,Flavio Firmani,OPL
1157,ENSC,264,BURNABY,2,1,Lakshman One,LAB
1161,CMPT,412,BURNABY,58,57,Brian Funt,LEC
1051,IART,331,SURREY,24,0,Thecla Schiphorst,STL
1157,ENSC,264,BURNABY,5,5,Lakshman One,LAB
1057,IART,404,SURREY,24,27,"Christopher Shaw, Jim Bizzocchi",WKS
1157,ENSC,264,BURNABY,5,5,Lakshman One,LAB
1137,MSE,294,SURREY,10,0,Harriet Chicoine,SEC
1147,ENSC,196,BURNABY,25,12,Harriet Chicoine,SEC
1127,ENSC,327,BURNABY,89,87,Jie Liang,TUT
1127,CMPT,896,BURNABY,2,2,. Faculty,SEC
1151,CMPT,881,BURNABY,5,0,Michael Monagan,TUT
1131,CMPT,428,OFF,15,4,Harriet Chicoine,SEC
1131,ENSC,396,BURNABY,20,1,(null),SEC
1134,CMPT,130,SURREY,24,3,Harinder Khangura,LAB
1134,CMPT,130,SURREY,24,16,Harinder Khangura,LAB
1134,MSE,110,SURREY,30,30,Amr Marzouk,TUT
1134,ENSC,320,BURNABY,50,32,John Bird,LEC
1151,CMPT,429,OFF,5,0,Harriet Chicoine,SEC
1137,ENSC,801,BURNABY,35,17,Mohammad Narimani,LEC
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1157,ENSC,264,BURNABY,36,37,Lakshman One,LEC
1027,ITEC,607,SURREY,20,7,Toby Donaldson,OLC
1157,CMPT,429,OFF,15,1,Harriet Chicoine,SEC
1037,ITEC,260,SURREY,24,0,Thomas Calvert,OLC
1041,ITEC,277,SURREY,24,0,Vadym Kyrylov,OPL
1031,TECH,123,SURREY,28,21,Susan Clements-Vivian,INS
1164,MSE,490,SURREY,24,22,Jiacheng Wang,LAB
1164,MSE,490,SURREY,23,2,Jiacheng Wang,LAB
1031,ITEC,332,SURREY,48,30,Vivekanandan Kumar,INS
1051,IART,326,SURREY,48,42,Jim Bizzocchi,STL
1037,IART,403,SURREY,24,23,Laura Trippi,OLC
1027,ITEC,421,SURREY,48,6,(null),INS
1027,ITEC,241,SURREY,0,0,(null),OPL
1027,ITEC,241,SURREY,0,0,(null),OPL
1027,ITEC,241,SURREY,0,0,(null),OPL
1127,CMPT,371,SURREY,20,18,Ouldooz Baghban Karimi,LEC
1151,CMPT,886,BURNABY,40,35,Alexandra Fedorova,SEM
1164,MSE,411,SURREY,33,0,Flavio Firmani,OPL
1137,CMPT,120,BURNABY,182,182,Diana Cukierman,LEC
1157,CMPT,431,BURNABY,62,37,Arrvindh Shriraman,LEC
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1137,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1164,CMPT,165,BURNABY,75,69,Gregory Baker,SEC
1131,ENSC,898,SURREY,50,26,(null),SEC
1147,CMPT,307,SURREY,38,38,Joseph Peters,LEC
1141,MSE,110,SURREY,30,30,Amr Marzouk,TUT
1114,ENSC,898,BURNABY,100,104,. Faculty,SEC
1141,CMPT,896,BURNABY,5,0,(null),SEC
1144,ENSC,220,BURNABY,33,31,Balbir Gill,LAB
1144,ENSC,220,BURNABY,33,25,Balbir Gill,LAB
1121,CMPT,426,METRO,5,5,Frances McLafferty,SEC
1144,CMPT,166,SURREY,24,18,Toby Donaldson,LAB
1097,ENSC,220,BURNABY,50,47,(null),LAB
1144,ENSC,220,BURNABY,99,89,Balbir Gill,TUT
1144,ENSC,220,BURNABY,99,89,Balbir Gill,LEC
1137,ENSC,296,BURNABY,25,4,Harriet Chicoine,SEC
1057,ITEC,323,SURREY,24,0,. Tbd,INS
1161,MACM,101,BURNABY,175,166,Bradley Bart,LEC
1161,CMPT,300,SURREY,100,98,Arrvindh Shriraman,LEC
1161,CMPT,127,BURNABY,64,60,Richard Vaughan,LAB
1161,MACM,101,BURNABY,25,25,Bradley Bart,TUT
1144,ENSC,896,BURNABY,10,2,(null),SEC
1134,MSE,110,SURREY,30,30,Amr Marzouk,LAB
1131,CMPT,430,METRO,30,1,Harriet Chicoine,SEC
1144,MSE,891,SURREY,15,4,(null),SEC
1154,CMPT,150,BURNABY,26,24,Anthony Dixon,LAB
1154,CMPT,150,BURNABY,25,25,Anthony Dixon,LAB
1121,ENSC,196,OFF,10,3,(null),SEC
1154,CMPT,150,BURNABY,122,118,Anthony Dixon,LEC
1121,CMPT,427,OFF,15,10,Cristina Eftenaru,SEC
1141,CMPT,430,OFF,5,0,Harriet Chicoine,SEC
1147,MSE,310,SURREY,60,58,(null),LAB
1147,MSE,310,SURREY,60,0,(null),LAB
1147,MSE,494,OFF,10,0,Stephanie DeRapp,SEC
1151,ENSC,4XX,BURNABY,1,1,(null),LEC
1154,MSE,381,SURREY,120,110,Siamak Arzanpour,LEC
1154,MSE,381,SURREY,40,32,Siamak Arzanpour,LAB
1141,MSE,390,SURREY,100,70,". Tbd, Kambiz Haji Hajikolaei",SEM
1107,CMPT,225,BURNABY,104,102,David Mitchell,LEC
1107,CMPT,225,BURNABY,26,26,David Mitchell,LAB
1141,ENSC,351,BURNABY,21,21,William Scratchley,TUT
1037,ITEC,242,SURREY,0,0,(null),STL
1051,INTD,306,SURREY,24,19,James Phillips,OLC
1161,MACM,101,BURNABY,25,22,Bradley Bart,TUT
1161,MACM,101,BURNABY,25,24,Bradley Bart,TUT
1164,MSE,490,SURREY,88,41,Jiacheng Wang,SEM
1164,ENSC,428,BURNABY,45,19,Daniel Lee,LEC
1164,ENSC,428,BURNABY,45,19,(null),RQL
1137,MSE,393,SURREY,25,19,Harriet Chicoine,SEC
1147,MSE,310,SURREY,120,0,(null),TUT
1127,ENSC,328,BURNABY,5,1,Jie Liang,LEC
1131,CMPT,225,BURNABY,26,26,Gregory Mori,LAB
1144,CMPT,165,BURNABY,75,74,". Faculty, Gregory Baker",SEC
1134,CMPT,125,BURNABY,26,24,Louis Hafer,LAB
1134,CMPT,430,OFF,5,1,Harriet Chicoine,SEC
1154,MSE,381,SURREY,30,0,Siamak Arzanpour,LAB
1134,MSE,293,OFF,20,13,(null),SEC
1154,ENSC,897,BURNABY,10,0,(null),SEC
1111,ENSC,494,SURREY,10,4,"Farid Golnaraghi, Mehrdad Saif",SEC
1111,CMPT,300,SURREY,46,44,Mohamed Hefeeda,LEC
1141,ENSC,492,BURNABY,2,0,(null),SEC
1137,MSE,394,SURREY,10,0,Harriet Chicoine,SEC
1107,CMPT,225,BURNABY,26,26,David Mitchell,LAB
1107,CMPT,225,BURNABY,26,24,David Mitchell,LAB
1141,ENSC,483,BURNABY,60,0,Mehran Shirazi,OPL
1141,ENSC,351,BURNABY,22,0,(null),TUT
1141,ENSC,351,BURNABY,87,77,William Scratchley,LEC
1124,CMPT,428,METRO,30,5,Frances McLafferty,SEC
1124,ENSC,195,OFF,20,18,(null),SEC
1127,CMPT,496,BURNABY,6,6,"Evgenia Ternovska, Gregory Baker",SEM
1127,ENSC,328,BURNABY,5,1,Jie Liang,TUT
1127,CMPT,822,BURNABY,15,9,Brian Funt,LEC
1131,CMPT,225,BURNABY,130,131,Gregory Mori,LEC
1131,CMPT,896,BURNABY,0,1,. Faculty,SEC
1134,CMPT,125,BURNABY,26,12,Louis Hafer,LAB
1154,MSE,381,SURREY,40,39,Siamak Arzanpour,LAB
1154,MSE,381,SURREY,40,39,Siamak Arzanpour,LAB
1131,CMPT,165,BURNABY,65,57,Fred Popowich,SEC
1137,ENSC,402,BURNABY,10,0,(null),SEC
1147,CMPT,130,SURREY,24,23,Toby Donaldson,LAB
1117,CMPT,120,SURREY,9,9,John Edgar,LAB
1121,ENSC,351,BURNABY,22,13,William Scratchley,TUT
1117,CMPT,120,SURREY,1,1,John Edgar,LAB
1117,ENSC,100,BURNABY,2,3,(null),TUT
1117,ENSC,100,BURNABY,4,0,(null),TUT
1117,ENSC,281,SURREY,94,96,Woo Soo Kim,TUT
1117,ENSC,100,BURNABY,3,2,. Faculty,TUT
1117,ENSC,100,BURNABY,5,5,. Faculty,TUT
1091,ENSC,226,SURREY,24,18,(null),LAB
1117,ENSC,100,BURNABY,2,3,. Faculty,TUT
1091,ENSC,226,SURREY,24,25,(null),LAB
1091,REM,612,BURNABY,15,8,Sean Cox,SEM
1067,IAT,401,SURREY,47,22,Niranjan Rajah,LEC
1141,ENSC,351,BURNABY,22,20,William Scratchley,TUT
1147,CMPT,130,SURREY,26,24,Toby Donaldson,LAB
1147,CMPT,130,SURREY,26,25,Toby Donaldson,LAB
1147,ENSC,899,BURNABY,100,51,(null),SEC
1117,CMPT,120,SURREY,42,41,John Edgar,LEC
1124,CMPT,225,BURNABY,26,26,Anne Lavergne,LAB
1117,ENSC,100,BURNABY,1,1,. Faculty,TUT
1124,CMPT,225,BURNABY,26,26,Anne Lavergne,LAB
1147,CMPT,427,OFF,5,6,Harriet Chicoine,SEC
1117,ENSC,100,BURNABY,2,2,. Faculty,TUT
1117,ENSC,100,BURNABY,2,0,(null),TUT
1067,IAT,401,SURREY,48,0,(null),LAB
1114,CMPT,765,BURNABY,0,1,Ayse Ergun,LEC
1134,MSE,492,SURREY,45,42,Krishna Vijayaraghavan,LEC
1134,MSE,492,SURREY,23,21,Krishna Vijayaraghavan,LAB
1134,MSE,492,SURREY,22,21,Krishna Vijayaraghavan,LAB
1134,MSE,492,SURREY,45,42,Krishna Vijayaraghavan,TUT
1144,CMPT,165,BURNABY,208,206,Bobby Chan,LEC
1117,ENSC,100,BURNABY,1,1,(null),TUT
1117,ENSC,100,BURNABY,2,2,. Faculty,TUT
1117,ENSC,100,BURNABY,3,0,(null),TUT
1124,ENSC,499,BURNABY,10,2,. Faculty,SEC
1111,CMPT,120,SURREY,25,24,. Sessional,LAB
1097,CMPT,454,SURREY,30,25,John Edgar,LEC
1101,CMPT,426,SURREY,15,4,Frances McLafferty,SEC
1071,ENSC,492,BURNABY,5,1,(null),SEC
1121,ENSC,312,SURREY,60,39,Maureen Hindy,LEC
1121,MACM,101,BURNABY,115,111,Bradley Bart,LEC
1121,ENSC,312,SURREY,60,39,(null),TUT
1081,TECH,101W,SURREY,48,44,Janet McCracken,INS
1077,CMPT,405,BURNABY,30,13,Joseph Peters,LEC
1117,MACM,101,BURNABY,192,191,Andrei Bulatov,LEC
1077,CMPT,128,BURNABY,195,172,Janice Regan,LEC
1084,CMNS,261,BURNABY,60,29,Donald Gutstein,SEC
1077,CMPT,128,BURNABY,27,27,Janice Regan,LAB
1087,CMPT,126,BURNABY,25,21,Anne Lavergne,LAB
1111,CMPT,120,SURREY,26,22,. Sessional,LAB
1111,CMPT,120,SURREY,26,25,. Sessional,LAB
1074,TECH,101W,SURREY,24,21,Joel Flynn,INS
1114,CMPT,125,SURREY,0,0,(null),LAB
1114,CMPT,125,SURREY,26,26,Brian Fraser,LAB
1117,CMPT,166,SURREY,20,20,Toby Donaldson,TUT
1117,CMPT,166,SURREY,112,101,Toby Donaldson,LEC
1067,IAT,453,SURREY,24,0,(null),LEC
1081,CMPT,310,BURNABY,50,14,Robert Hadley,LEC
1081,CMNS,386,BURNABY,20,11,"Barry Truax, David Murphy",SEM
1077,CMPT,128,BURNABY,27,26,Janice Regan,LAB
1121,ENSC,460,BURNABY,20,3,Marek Syrzycki,LEC
1144,CMPT,627,OFF,5,0,Harriet Chicoine,PRA
1147,CMPT,130,SURREY,25,25,Toby Donaldson,LAB
1147,CMPT,371,BURNABY,85,85,Jiangchuan Liu,LEC
1114,ENSC,899,BURNABY,100,99,. Faculty,SEC
1117,ENSC,853,BURNABY,30,0,(null),LEC
1117,CMPT,120,SURREY,13,12,John Edgar,LAB
1147,CMPT,777,BURNABY,7,5,Evgenia Ternovska,LEC
1117,ENSC,100,BURNABY,3,3,. Faculty,TUT
1117,ENSC,100,BURNABY,3,0,(null),TUT
1117,ENSC,100,BURNABY,2,2,. Faculty,TUT
1117,ENSC,100,BURNABY,3,3,. Faculty,TUT
1117,ENSC,100,BURNABY,0,1,. Faculty,TUT
1087,ENSC,805,BURNABY,30,5,Paul Ho,LEC
1087,ENSC,231,SURREY,75,73,Edward Park,LEC
1087,CMPT,126,BURNABY,75,57,Anne Lavergne,LEC
1087,MACM,101,BURNABY,25,24,Steven Pearce,TUT
1087,IAT,871,SURREY,1,1,Thomas Calvert,SEM
1121,CMPT,426,METRO,30,33,Cristina Eftenaru,SEC
1087,MACM,101,BURNABY,25,25,Steven Pearce,TUT
1087,MACM,101,BURNABY,150,142,Steven Pearce,LEC
1087,MACM,101,BURNABY,0,0,(null),TUT
1087,MACM,101,BURNABY,25,24,Steven Pearce,TUT
1091,KIN,201,BURNABY,18,17,(null),TUT
1091,CMNS,362,HRBRCNTR,0,0,(null),TUT
1091,CMNS,362,HRBRCNTR,18,18,(null),TUT
1071,REM,412,BURNABY,18,6,. Tbd,LAB
1094,ENSC,296,BURNABY,30,6,(null),SEC
1124,ENSC,494,BURNABY,10,7,. Faculty,SEC
1111,CMPT,427,OFF,10,10,Harriet Chicoine,SEC
1114,ENSC,892,BURNABY,6,4,. Faculty,SEC
1101,CMPT,383,HRBRCNTR,30,13,Yaroslav Litus,LEC
1117,CMPT,166,SURREY,24,23,Toby Donaldson,TUT
1117,CMPT,166,SURREY,24,21,Toby Donaldson,TUT
1081,CMPT,489,SURREY,24,7,Robert Cameron,LEC
1064,IAT,871,SURREY,8,1,Janet McCracken,SEM
1057,KIN,451,BURNABY,15,8,Darleen Bemister,PRA
1071,CMNS,260,BURNABY,11,10,(null),TUT
1071,CMNS,260,BURNABY,12,13,(null),TUT
1084,CMPT,471,BURNABY,30,22,Louis Hafer,LEC
1077,CMPT,128,BURNABY,27,23,Janice Regan,LAB
1077,CMPT,128,BURNABY,27,19,Janice Regan,LAB
1077,CMPT,128,BURNABY,30,26,Janice Regan,LAB
1111,CMPT,376W,BURNABY,75,74,Arthur Liestman,LEC
1107,CMPT,428,BURNABY,12,12,Harriet Chicoine,SEC
1107,CMPT,428,SURREY,2,1,"Frances McLafferty, Navinder Chima",SEC
1087,REM,664,BURNABY,10,2,. Faculty,SEC
1077,CMPT,128,BURNABY,27,24,Janice Regan,LAB
1087,CMPT,126,BURNABY,25,18,Anne Lavergne,LAB
1087,KIN,810,BURNABY,25,0,(null),SEM
1087,ENSC,894,BURNABY,20,0,(null),LEC
1097,CMPT,128,SURREY,100,80,John Edgar,LEC
1097,CMPT,128,SURREY,20,6,John Edgar,LAB
1091,IAT,491,SURREY,2,2,Russell Taylor,LAB
1071,KIN,205,BURNABY,18,18,(null),TUT
1071,KIN,205,BURNABY,72,66,Andrew Blaber,LEC
1034,CMNS,408,BURNABY,10,0,(null),SEC
1037,IART,495,SURREY,20,4,(null),SEC
1077,ENSC,328,BURNABY,10,8,Jie Liang,LEC
1047,IAT,208,SURREY,24,18,Aleksandra Dulic,STL
1061,REM,658,BURNABY,5,2,Mark Jaccard,SEC
1064,KIN,105,BURNABY,72,67,Ryan Dill,SEC
1061,CMNS,496,BURNABY,35,2,Marcia Shimizu,PRA
1061,ENSC,305,BURNABY,70,60,Stephen Whitmore,LEC
1087,MACM,101,BURNABY,25,24,Steven Pearce,TUT
1087,CMNS,428,BURNABY,25,11,(null),LAB
1091,IAT,100,SURREY,24,30,Patrick Chan,STL
1087,REM,649,HRBRCNTR,12,7,Peter Williams,SEM
1087,CMNS,478,HRBRCNTR,10,16,Anne Ahmad,SEC
1091,ENSC,428,BURNABY,30,23,Ivan Bajic,LEC
1091,KIN,201,BURNABY,18,18,(null),TUT
1091,CMPT,275,BURNABY,72,62,Anne Lavergne,LEC
1091,CMPT,120,BURNABY,30,30,Bradley Bart,LAB
1091,CMPT,120,BURNABY,150,138,Bradley Bart,LEC
1094,CMNS,851,OFF,10,0,. Faculty,SEC
1077,CMNS,895,BURNABY,35,18,. Faculty,SEC
1064,CMNS,323,HRBRCNTR,0,0,(null),TUT
1081,IAT,222,SURREY,50,50,Niranjan Rajah,WKS
1081,IAT,222,SURREY,50,51,Niranjan Rajah,WKS
1064,CMNS,323,HRBRCNTR,0,0,(null),LEC
1097,ENSC,382,SURREY,72,52,Gary Wang,LEC
1081,CMPT,471,SURREY,24,11,Mohamed Hefeeda,LEC
1067,CMNS,223W,BURNABY,14,14,(null),TUT
1067,IAT,100,SURREY,24,0,(null),STL
1067,KIN,110,BURNABY,80,78,. Sessional,SEC
1081,ENSC,483,BURNABY,50,48,Mehrdad Saif,LEC
1071,ENSC,491,BURNABY,5,1,(null),SEC
1087,KIN,310,HRBRCNTR,60,59,Ryan Dill,LEC
1087,ENSC,802,BURNABY,30,19,Sami Muhaidat,LEC
1087,CMPT,120,BURNABY,33,33,Diana Cukierman,LAB
1087,CMPT,120,BURNABY,27,27,Diana Cukierman,LAB
1087,CMPT,120,BURNABY,33,33,Diana Cukierman,LAB
1087,CMPT,120,BURNABY,33,33,Diana Cukierman,LAB
1071,ENSC,460,BURNABY,20,18,Lesley Shannon,LEC
1071,ENSC,460,BURNABY,20,18,(null),LAB
1091,CMPT,340,BURNABY,20,10,Ghassan Hamarneh,LEC
1091,ENSC,440W,BURNABY,60,71,Patrick Leung,LEC
1071,CMNS,362,BURNABY,18,8,(null),TUT
1071,IAT,443,SURREY,72,75,"Maia Engeli, Mark Brady",LEC
1071,IAT,443,SURREY,24,0,"Maia Engeli, Mark Brady",LAB
1044,CMNS,362,HRBRCNTR,0,0,(null),TUT
1071,IAT,443,SURREY,20,24,"Maia Engeli, Mark Brady",LAB
1044,CMNS,362,HRBRCNTR,18,12,(null),TUT
1067,IAT,885,SURREY,24,4,John Dill,SEM
1091,REM,691,BURNABY,10,0,(null),SEC
1097,CMPT,128,SURREY,20,16,John Edgar,LAB
1091,WKTM,100,SURREY,50,8,"Frances McLafferty, Navinder Chima",SEC
1071,CMNS,260,BURNABY,15,16,(null),TUT
1034,WKTM,200,SURREY,150,7,(null),SEC
1031,CMNS,859,BURNABY,5,3,(null),LAB
1047,IAT,845,SURREY,25,11,"Janet McCracken, Robert Woodbury",SEM
1107,ENSC,498,BURNABY,8,7,(null),SEC
1104,CMPT,128,SURREY,24,22,John Edgar,LAB
1074,ENSC,151,BURNABY,60,22,William Scratchley,LEC
1047,KIN,402,BURNABY,30,23,Stephen Robinovitch,LEC
1051,ETEC,691,SURREY,15,0,". Tbd, Robert Woodbury",SEC
1057,CMPT,383,BURNABY,50,36,Dulce Aguilar-Solis,LEC
1091,CMNS,895,OFF,25,0,. Faculty,SEC
1044,CMNS,362,HRBRCNTR,90,75,John zzzHolbrook,LEC
1047,TECH,114,SURREY,52,45,Janet McCracken,INS
1091,CMNS,494,BURNABY,25,13,Marcia Shimizu,PRA
1051,ENSC,483,BURNABY,50,25,"Kamal Gupta, Mehrdad Saif",LEC
1047,CMPT,363,BURNABY,45,25,Arthur Kirkpatrick,LEC
1081,CMNS,221,HRBRCNTR,18,20,(null),TUT
1077,CMPT,891,BURNABY,70,46,Diana Cukierman,SEM
1081,ENSC,894,BURNABY,9,7,Glenn Chapman,LEC
1057,KIN,898,BURNABY,30,22,(null),SEC
1081,IAT,431,SURREY,24,25,Diane Gromala,STL
1061,CMNS,363,BURNABY,25,11,"David Murphy, Stephen Kline",LEC
1121,CMPT,150,SURREY,40,39,Louis Hafer,LEC
1071,ENSC,861,BURNABY,30,6,Jie Liang,SEC
1107,ENSC,325,BURNABY,1,0,(null),OPL
1127,CMPT,365,BURNABY,75,75,Jiangchuan Liu,LEC
1111,CMPT,120,SURREY,25,23,(null),LAB
1114,CMPT,125,SURREY,50,44,Brian Fraser,LEC
1091,ENSC,895,BURNABY,10,2,Mirza Beg,LEC
1117,ENSC,220,BURNABY,25,26,(null),LAB
1117,ENSC,220,BURNABY,26,26,(null),LAB
1117,ENSC,220,BURNABY,26,26,(null),LAB
1091,KIN,201,BURNABY,18,10,(null),TUT
1117,ENSC,220,BURNABY,26,26,(null),LAB
1067,CMPT,471,BURNABY,60,29,Janice Regan,LEC
1064,CMNS,438,BURNABY,10,1,Catherine Murray,SEC
1091,CMNS,362,HRBRCNTR,0,0,(null),TUT
1071,CMNS,110,BURNABY,65,65,Donald Gutstein,SEC
1081,IAT,222,SURREY,50,50,Niranjan Rajah,WKS
1081,KIN,312,BURNABY,60,57,". Sessional, Susan Crawford",SEC
1097,ENSC,382,SURREY,72,52,Gary Wang,TUT
1067,CMNS,223W,BURNABY,13,14,(null),TUT
1081,REM,612,BURNABY,36,11,Sean Cox,SEM
1021,CMNS,805,BURNABY,5,0,William D. Richards (Estate of),LEC
1087,CMPT,120,BURNABY,30,29,Diana Cukierman,LAB
1087,CMPT,120,BURNABY,31,30,Diana Cukierman,LAB
1027,ENSC,498,BURNABY,20,17,(null),SEC
1051,CMPT,110,BURNABY,160,64,Michael Evans,LEC
1047,KIN,402,BURNABY,15,10,(null),TUT
1051,CMNS,428,BURNABY,10,1,. Tbd,SEC
